id,loan_amnt,funded_amnt,int_rate,installment,emp_length,annual_inc,loan_status
620944,4800,4800,10.36,155.7,4,66560,Low Risk
617950,5000,5000,13.35,169.32,1,24000,Low Risk
620921,14400,14400,15.2,500.6,4,108500,Low Risk
620914,12000,12000,15.57,289.09,8,179434,High Risk
620894,10000,10000,9.99,212.43,3,40000,Low Risk
620852,14400,14400,12.98,485.06,1,73500,Low Risk
620850,3500,3500,10.36,113.53,5,330000,Low Risk
620486,6000,6000,13.35,203.18,4,35364,High Risk
620814,20000,20000,13.72,680.84,10,79000,Low Risk
620803,5000,5000,13.35,169.32,10,35000,Low Risk
620347,6000,6000,6.17,183,5,50000,Low Risk
620738,5000,5000,6.91,154.18,2,60000,Low Risk
620733,8000,8000,12.98,269.48,10,60228,Low Risk
620695,18000,18000,10.36,385.65,3,151000,Low Risk
620611,2000,2000,10.36,64.88,6,60000,Low Risk
620683,10000,10000,9.99,212.43,5,40000,Low Risk
620692,20000,20000,16.32,706.31,1,120000,Low Risk
620651,3000,3000,10.36,97.31,2,18000,Low Risk
620621,10000,10000,10.36,324.37,1,85000,Low Risk
620070,4750,4750,14.46,163.41,1,29952,High Risk
620610,19000,19000,8.88,603.14,1,70000,Low Risk
619881,5000,5000,12.23,166.63,5,128000,High Risk
620588,25000,25000,17.06,622.13,1,70000,High Risk
620509,6000,6000,15.2,143.38,4,90000,High Risk
620531,9500,9500,6.91,292.95,10,39000,Low Risk
620516,25000,25000,20.77,673.11,3,78000,High Risk
618934,18000,12800,5.79,388.19,5,80000,Low Risk
620490,15500,15500,9.25,494.71,2,168000,Low Risk
620471,1750,1750,6.54,53.67,2,96000,Low Risk
620433,3600,3600,9.25,114.9,2,20000,Low Risk
620448,2500,2500,9.62,80.23,1,19968,High Risk
620422,10550,10550,14.46,248.01,8,48000,Low Risk
614880,18000,18000,15.2,430.12,9,76300,Low Risk
620409,6000,6000,10.36,194.62,5,65000,Low Risk
619525,14000,14000,15.2,334.54,2,24000,High Risk
620397,2500,2500,9.62,80.23,10,79800,Low Risk
620393,8500,8500,8.88,269.83,2,43000,Low Risk
620369,1600,1600,9.25,33.41,4,26400,Low Risk
620368,1000,1000,6.91,30.84,1,30000,Low Risk
620361,15000,15000,17.43,376.27,3,122500,Low Risk
619833,25000,17425,9.99,562.18,10,54996,Low Risk
620319,10000,10000,15.95,351.33,1,60000,High Risk
620300,16000,10825,6.54,331.98,1,130000,Low Risk
620313,9000,6450,6.17,196.72,1,50004,Low Risk
620295,12000,12000,6.91,370.04,10,76000,Low Risk
620285,10000,10000,15.95,242.92,2,69996,Low Risk
609551,16000,16000,14.09,547.55,4,89000,Low Risk
620256,6250,6250,14.83,216.14,9,93500,Low Risk
618530,1500,1500,6.91,46.26,2,16200,Low Risk
619895,24000,15025,6.17,458.25,9,105000,Low Risk
613478,7500,7500,13.35,172,1,62000,High Risk
620179,3000,3000,6.91,92.51,1,50000,Low Risk
620176,10000,10000,6.17,305,3,80000,Low Risk
615909,15000,15000,9.25,478.75,3,61104,Low Risk
616455,6250,6250,6.91,192.73,10,26000,Low Risk
620150,7500,7500,5.79,227.46,5,83000,Low Risk
620145,3000,3000,15.2,71.69,5,48500,Low Risk
619504,25000,25000,12.98,842.11,10,149981,Low Risk
612261,12000,12000,12.23,399.9,5,54000,Low Risk
620127,4800,4800,10.36,155.7,1,120000,Low Risk
620096,7800,7800,8.88,247.61,6,40320,Low Risk
620080,1500,1500,6.17,45.75,2,42000,Low Risk
618544,6000,6000,9.25,125.28,10,69996,Low Risk
607224,11500,11500,9.99,371.02,1,63000,Low Risk
619989,4700,4700,15.95,114.18,3,30000,Low Risk
619941,3800,3800,8.88,120.63,3,11000,Low Risk
619927,14400,14400,18.17,367,10,45000,Low Risk
619894,16300,16300,9.25,520.24,2,27600,Low Risk
619906,5000,5000,12.23,166.63,2,40000,High Risk
619904,2000,2000,6.91,61.68,6,80000,Low Risk
619885,4800,4800,12.23,159.96,1,107473,Low Risk
619871,16000,16000,12.98,538.95,3,43200,Low Risk
619870,25000,25000,13.35,573.32,10,99678,Low Risk
619854,13400,13400,10.36,287.09,10,55000,Low Risk
619857,2800,2800,13.35,94.82,3,42120,High Risk
619824,25000,25000,20.77,673.11,10,132000,Low Risk
619805,5000,5000,9.62,160.45,1,19200,Low Risk
619786,25000,25000,16.69,617.16,6,104000,Low Risk
619738,20000,12750,6.54,391.01,1,49400,Low Risk
619747,24000,24000,9.62,505.46,9,92341,Low Risk
619737,14000,14000,18.17,356.81,3,50000,Low Risk
619721,25000,25000,13.72,578.09,4,94000,Low Risk
619682,6000,6000,6.91,185.02,2,144000,Low Risk
619668,6000,6000,9.62,192.54,1,35000,Low Risk
619606,3000,3000,17.44,107.61,8,95424,Low Risk
581175,10000,10000,5.42,301.6,2,65000,Low Risk
619580,7000,7000,6.54,214.68,6,60000,Low Risk
619566,18000,11375,6.17,346.93,1,140000,Low Risk
619209,14650,14650,12.61,490.87,1,60000,Low Risk
619522,12000,12000,12.98,272.92,10,110000,Low Risk
619524,5000,5000,15.2,119.48,5,40000,Low Risk
619513,7000,7000,6.54,214.68,4,37500,Low Risk
619509,15000,15000,14.46,352.62,9,109000,Low Risk
619503,7000,7000,9.62,224.63,6,13000,Low Risk
617426,10000,10000,12.61,335.07,9,40800,Low Risk
619471,10000,10000,6.17,305,4,75000,Low Risk
619463,25000,25000,9.25,797.91,10,75000,Low Risk
619452,18000,18000,12.98,409.38,1,54000,Low Risk
619448,5000,5000,13.72,115.62,9,99000,Low Risk
619431,5000,5000,12.61,112.77,1,50000,Low Risk
619385,20000,20000,10.36,428.5,1,92160,Low Risk
614257,15000,15000,6.54,460.01,4,54996,Low Risk
619391,5000,5000,5.79,151.64,9,50000,Low Risk
619390,7000,7000,9.25,223.42,1,85000,Low Risk
619376,16800,10525,6.91,324.55,3,121000,Low Risk
619362,3150,3150,6.17,96.08,5,58000.08,Low Risk
619353,8400,8400,14.83,199.09,5,60000,Low Risk
618115,5000,5000,9.99,161.32,4,75000,Low Risk
607880,12000,12000,14.83,284.41,6,125000,Low Risk
619342,4200,4200,15.2,100.36,4,65000,High Risk
619336,1800,1800,12.98,60.64,8,52000,Low Risk
619318,6000,6000,6.54,184.01,2,30000,Low Risk
619290,16000,16000,12.23,357.78,7,39996,High Risk
618169,1000,1000,10.36,32.44,7,10560,Low Risk
619285,20000,20000,15.95,702.65,3,95500,Low Risk
619278,20000,12150,6.54,372.61,3,62000,Low Risk
618484,4750,4750,12.23,158.3,3,45600,Low Risk
619261,6000,6000,10.36,194.62,4,36000,Low Risk
619119,17000,17000,8.88,539.65,8,110000,Low Risk
619187,20000,12650,6.54,387.95,10,105000,Low Risk
618922,8400,8400,9.25,175.4,3,58000,Low Risk
619147,21000,21000,9.99,446.09,6,93000,High Risk
618290,5000,5000,9.99,161.32,10,48000,Low Risk
619112,15000,15000,6.54,460.01,10,74400,Low Risk
619085,25000,25000,16.69,617.16,7,125000,Low Risk
619053,7000,7000,9.99,225.84,3,30000,Low Risk
619086,4000,4000,12.98,90.98,3,35004,High Risk
619065,12000,12000,10.36,389.24,7,50400,Low Risk
619038,3500,3500,13.35,118.52,2,18456,Low Risk
612425,5000,5000,6.54,153.34,3,17004,Low Risk
618958,7000,7000,12.98,159.2,2,36188,Low Risk
618945,7500,7500,6.17,228.75,3,60000,Low Risk
616825,15000,15000,6.91,462.54,10,105201,Low Risk
618903,22500,14475,6.54,443.91,3,50000,High Risk
606415,20000,12950,6.54,397.15,1,75000,Low Risk
618834,25000,16450,17.43,412.64,1,100000,Low Risk
617381,12000,12000,14.46,412.82,10,202040,Low Risk
618014,1200,1200,10.36,38.93,3,15000,High Risk
614703,25000,15150,12.98,344.56,4,103000,Low Risk
618757,6000,6000,9.25,191.5,10,45996,High Risk
618788,5000,5000,6.54,153.34,1,57500,Low Risk
618770,6300,6300,13.72,145.68,3,50728,Low Risk
618760,8400,6050,10.36,129.62,4,84600,Low Risk
618734,1400,1400,14.83,48.42,8,54000,Low Risk
618714,13000,7975,6.91,245.92,10,70000,Low Risk
618716,4000,4000,10.36,129.75,1,30000,Low Risk
618710,10500,10500,5.79,318.44,1,55000,Low Risk
618682,8000,8000,10.36,259.5,10,90000,Low Risk
618343,15000,15000,14.83,518.74,2,60000,Low Risk
618470,10200,6350,6.91,195.81,6,70000,Low Risk
614556,6250,6250,10.36,133.91,10,52000,High Risk
618625,10950,6725,6.91,207.38,10,47230,Low Risk
618627,12000,12000,5.79,230.83,10,50000,Low Risk
618580,2000,2000,6.91,61.68,10,15000,Low Risk
618572,2000,2000,8.88,63.49,2,102400,Low Risk
618511,16500,11075,6.54,339.64,10,138000,Low Risk
618465,12800,12800,12.61,288.7,5,62000,High Risk
610693,8000,8000,13.35,270.91,1,34000,Low Risk
616473,25000,15150,10.36,491.42,2,66887,Low Risk
617670,7500,7500,6.17,228.75,10,110000,Low Risk
618421,4800,4800,13.35,110.08,10,30000,Low Risk
591400,5500,5500,5.79,166.8,1,21000,Low Risk
617538,25000,16925,13.72,576.16,10,120000,Low Risk
618139,5500,5500,10.36,178.41,5,24000,Low Risk
618280,15800,9650,9.99,204.99,8,68640,Low Risk
618301,14000,8575,13.35,196.65,1,133000,Low Risk
618282,9000,5625,6.54,172.51,3,37017,Low Risk
618247,9250,5975,5.79,181.21,2,60000,Low Risk
618239,8000,8000,9.99,258.1,2,24996,Low Risk
618238,13000,7925,6.17,241.71,1,49000,Low Risk
618225,12000,7600,9.99,161.45,7,52800,High Risk
618208,2800,2800,6.54,85.87,5,14400,High Risk
618223,8000,8000,5.79,242.62,3,70000,Low Risk
614719,6250,4400,6.54,134.94,1,18000,Low Risk
617775,25000,15075,12.98,342.85,1,51600,Low Risk
618078,22000,13300,12.23,297.4,6,70000,High Risk
618067,3600,3600,6.91,111.01,1,45000,Low Risk
618005,12000,12000,12.61,402.08,1,65000,Low Risk
618059,10000,10000,12.61,335.07,10,70800,Low Risk
617755,24000,14625,9.25,466.78,1,81120,Low Risk
618006,13000,9850,10.36,211.04,1,65000,High Risk
618031,5000,5000,10.36,162.19,3,35412,Low Risk
618015,6000,6000,9.99,193.58,8,90996,Low Risk
615422,7000,7000,5.42,211.12,5,35004,Low Risk
612238,5000,5000,13.72,170.21,3,14400,Low Risk
617995,5000,5000,9.62,160.45,2,100000,Low Risk
617449,14000,10375,10.36,336.53,2,59000,Low Risk
617943,25000,15650,14.83,370.92,1,60000,Low Risk
617318,13775,13775,12.98,464.01,6,32878,High Risk
615620,10000,10000,15.57,240.91,10,95000,Low Risk
617930,8000,4975,5.79,150.88,1,64000,Low Risk
617907,12000,9500,10.36,203.54,4,49000,Low Risk
617879,25000,15300,20.03,405.62,9,120000,Low Risk
617877,8500,8500,9.99,180.56,5,43200,Low Risk
617872,20000,20000,6.91,395.18,7,90792,Low Risk
617355,4000,4000,15.2,139.06,1,18000,Low Risk
617833,20000,12100,6.54,371.08,3,65000,Low Risk
617155,8500,5500,5.79,166.8,2,53000,Low Risk
617788,10000,6175,6.54,189.38,2,80000,Low Risk
617799,25000,15175,16.32,371.62,4,85000,Low Risk
616213,24000,14575,9.99,309.61,10,97000,Low Risk
615802,16000,11450,12.23,256.04,2,87500,Low Risk
617663,8000,5800,5.79,175.9,3,60000,Low Risk
617729,20000,16150,18.54,414.87,8,69000,Low Risk
617718,2500,2500,6.91,77.09,1,16800,Low Risk
617728,1200,1200,9.62,38.51,2,30000,Low Risk
606635,7000,7000,12.98,235.8,2,51600,Low Risk
617686,25000,25000,14.46,587.69,10,67000,Low Risk
617343,20000,12500,6.54,383.35,3,219996,Low Risk
617698,4000,4000,9.25,127.67,3,85000,Low Risk
617683,20000,14800,15.57,356.54,1,45600,High Risk
616919,25000,22050,12.23,734.81,3,50004,Low Risk
601897,6000,5150,6.17,157.07,4,70000,Low Risk
617636,15000,15000,13.72,510.63,3,45000,Low Risk
617596,20000,12175,6.54,373.38,2,82000,Low Risk
617588,8400,6100,5.79,185,3,52000,Low Risk
610259,6000,6000,6.91,185.02,2,78000,Low Risk
617537,6500,6500,9.25,207.46,3,60000,Low Risk
616829,5000,5000,12.23,166.63,2,45000,High Risk
614983,5500,5500,14.46,189.21,5,20400,Low Risk
617528,18000,11225,6.17,342.36,3,42000,Low Risk
589764,25000,15075,13.72,348.59,2,72300,Low Risk
617463,10000,10000,6.17,305,10,120000,Low Risk
617470,18000,11275,10.36,241.57,2,57000,Low Risk
617480,2000,2000,6.17,61,3,19200,Low Risk
617431,3000,3000,12.98,101.06,1,44340,Low Risk
617188,15000,10025,9.99,212.96,3,136400,Low Risk
617417,1500,1500,9.62,48.14,9,35004,Low Risk
617398,3000,3000,10.36,97.31,1,93600,Low Risk
615996,5000,5000,9.25,159.59,3,29004,Low Risk
617362,5000,5000,10.36,107.13,4,45000,Low Risk
616772,20000,12000,6.54,368.01,10,155000,Low Risk
600173,20000,20000,12.98,454.86,4,64800,Low Risk
617277,12000,7325,6.91,225.88,7,60000,Low Risk
617271,6000,6000,6.91,185.02,10,60000,Low Risk
617245,8400,8400,18.54,305.97,1,54000,Low Risk
617225,7200,7200,12.61,162.39,3,38000,Low Risk
616024,20000,12100,6.17,369.04,1,100000,Low Risk
617250,18000,10925,9.25,348.69,5,48000,Low Risk
617163,10800,10800,8.88,342.84,2,36480,Low Risk
617168,8400,8400,12.98,282.95,8,51996,Low Risk
617181,18000,10900,6.54,213.48,10,59200,Low Risk
617174,4200,4200,5.79,127.38,10,66560,Low Risk
617149,1600,1600,9.62,51.35,10,36900,Low Risk
617175,21000,13225,9.62,278.53,8,100200,Low Risk
617145,18000,18000,19.29,469.81,5,60000,High Risk
617133,14000,10700,17.8,270.55,10,65004,Low Risk
613380,16000,10050,9.99,213.49,2,52250,Low Risk
614650,7300,7300,6.91,225.11,1,38000,Low Risk
617056,9500,9500,16.32,232.64,10,91362,Low Risk
614649,5700,5700,6.91,175.77,3,45000,Low Risk
617031,20000,15325,8.88,486.48,10,94200,Low Risk
598274,12000,12000,9.99,387.15,10,96000,Low Risk
616177,4500,4500,9.62,144.41,2,23916,Low Risk
616989,12800,12800,15.2,444.98,10,65000,Low Risk
616966,14600,14600,12.61,489.2,1,36000,High Risk
616963,12000,11650,8.88,369.82,4,84300,Low Risk
612693,10000,10000,9.99,322.63,3,47200,Low Risk
616933,12800,8200,5.79,248.69,1,50000,Low Risk
616942,1000,1000,10.36,32.44,1,21600,Low Risk
616945,15000,15000,9.25,313.2,4,85000,Low Risk
616949,2000,2000,9.99,64.53,10,120000,Low Risk
616927,16000,9650,6.91,190.68,10,55000,Low Risk
616921,9600,9600,17.43,240.81,8,120000,High Risk
616906,10000,10000,12.61,335.07,5,90000,Low Risk
616871,18250,14600,16.69,360.42,6,60000,Low Risk
616882,1350,1350,5.42,40.72,1,42000,Low Risk
616877,15000,10200,6.54,199.77,3,54000,Low Risk
616870,9600,9600,9.62,308.06,2,55000,Low Risk
614997,20000,13075,16.32,461.75,10,90996,Low Risk
616874,20000,12325,6.54,377.98,9,90000,Low Risk
616854,5000,5000,12.23,166.63,2,50000,High Risk
613695,3300,3300,15.57,79.5,3,47000,Low Risk
616771,3900,3900,15.2,93.2,1,16800,Low Risk
616778,20000,13175,6.54,404.05,3,76000,Low Risk
616780,4200,4200,12.23,93.92,5,50000,Low Risk
616749,3000,3000,9.99,63.73,3,45000,Low Risk
616744,8600,8600,14.09,294.31,8,46000,Low Risk
616722,12000,9400,6.54,288.28,3,106000,Low Risk
616684,12000,12000,13.72,277.49,7,60000,High Risk
615325,12925,11550,6.54,354.21,10,92000,Low Risk
616689,22000,22000,13.72,748.92,5,120000,Low Risk
616688,6000,6000,8.88,190.47,10,36000,Low Risk
616605,6000,6000,14.09,205.33,10,33996,Low Risk
616624,18000,11625,9.62,244.83,7,70000,Low Risk
616585,4400,4400,12.61,99.24,2,24000,Low Risk
616602,4500,4500,12.61,101.5,7,40000,Low Risk
616589,11200,11200,9.99,361.34,2,34900,Low Risk
616548,3000,3000,9.62,96.27,4,50000,High Risk
616503,20000,12250,6.17,373.62,1,50000,Low Risk
616492,21600,13225,6.91,407.81,10,128000,Low Risk
615822,12000,12000,12.61,402.08,8,63996,Low Risk
614359,3500,3500,9.25,111.71,5,54084,Low Risk
616251,3250,3250,9.25,67.86,2,7200,Low Risk
616223,2100,2100,15.57,50.59,3,12996,Low Risk
614966,2100,2100,6.91,64.76,1,32000,Low Risk
616408,6000,6000,8.88,190.47,1,50000,Low Risk
616392,25000,25000,20.77,673.11,10,72000,Low Risk
616327,8000,8000,14.83,189.61,1,31200,Low Risk
615707,10000,6250,6.54,191.68,8,44000,Low Risk
616339,14000,8550,6.91,168.94,8,70000,Low Risk
606833,20000,17325,9.62,364.88,10,129000,Low Risk
616311,20000,12300,6.54,377.21,4,60000,Low Risk
615108,15000,15000,13.72,510.63,3,50004,Low Risk
616269,4000,4000,5.42,120.64,7,120000,Low Risk
616266,10000,10000,5.42,301.6,2,32400,Low Risk
616256,5500,5500,12.98,185.27,2,28900,Low Risk
616204,2800,2800,6.54,85.87,1,30000,Low Risk
610609,15000,15000,12.61,502.6,1,56496,Low Risk
615927,15000,9325,6.91,287.55,4,118500,Low Risk
616203,5000,5000,6.91,154.18,7,110000,Low Risk
616163,2000,2000,10.36,64.88,9,42000,Low Risk
616162,14000,1550,6.54,47.54,1,55260,Low Risk
616126,10000,10000,9.99,212.43,10,197004,High Risk
614631,8000,8000,5.79,242.62,7,60000,Low Risk
616086,11400,11400,16.32,279.17,3,145000,Low Risk
616083,15000,10325,6.54,316.64,4,80000,Low Risk
616057,10400,9750,6.17,297.37,4,51000,Low Risk
616045,13200,13200,12.98,300.21,10,72000,Low Risk
616042,3700,3700,9.99,78.6,1,62000,High Risk
615284,20000,2050,6.54,62.87,10,69000,Low Risk
615998,1600,1600,15.95,38.87,4,48000,Low Risk
615995,4500,4500,12.98,151.58,1,13200,Low Risk
615990,10000,7650,5.42,230.73,5,55000,Low Risk
615963,10000,6925,9.62,145.85,10,65000,Low Risk
615933,18000,11350,18.91,293.87,1,125000,Low Risk
615902,25000,17175,20.77,462.43,3,105000,Low Risk
611082,25000,15925,20.77,428.77,6,120000,High Risk
615820,7000,7000,10.36,227.06,10,60000,Low Risk
615853,4800,4800,12.98,161.69,1,48000,Low Risk
613032,25000,16075,16.69,396.84,10,275000,Low Risk
615756,25000,17025,13.35,390.43,6,98000,Low Risk
615720,7100,7100,9.25,226.61,10,75000,Low Risk
615768,3000,3000,13.72,102.13,1,25716.72,Low Risk
615709,3000,3000,6.17,91.5,10,80000,Low Risk
615743,4000,4000,13.35,135.46,3,128400,Low Risk
615731,20000,20000,13.35,677.26,10,109920,Low Risk
615718,1000,1000,9.62,32.09,3,42000,Low Risk
613607,15000,13925,16.32,341.01,1,82000,Low Risk
615693,17500,11050,9.25,352.68,1,59000,Low Risk
615700,8000,8000,14.46,188.06,2,29100,High Risk
615699,7000,4450,6.54,136.47,10,78000,Low Risk
611507,13200,10400,18.17,265.06,10,52000,Low Risk
615677,10000,6125,6.54,187.84,5,110000,Low Risk
615639,6000,6000,6.17,183,3,39184,Low Risk
613397,10000,6475,6.91,199.67,10,45000,Low Risk
612490,12000,12000,10.36,389.24,1,110004,Low Risk
615558,2500,2500,9.99,80.66,4,100000,Low Risk
615553,8000,4875,6.17,148.69,1,35000,Low Risk
614530,6000,6000,13.35,203.18,10,102000,Low Risk
615530,4000,4000,8.88,126.98,3,42000,Low Risk
615510,5000,3475,5.79,105.39,1,20000,Low Risk
612051,24000,15225,17.8,384.97,10,66000,Low Risk
615452,6000,6000,15.95,210.8,2,60000,Low Risk
615438,3600,3600,14.09,123.2,1,24996,Low Risk
615426,10000,7975,12.98,181.38,10,68640,Low Risk
615430,12000,10275,10.36,333.29,1,30000,Low Risk
615413,12500,11950,9.62,251.68,5,52000,Low Risk
615402,5600,5600,14.46,192.65,1,30000,High Risk
614811,3000,3000,8.88,95.24,10,91200,Low Risk
615373,20000,3050,6.91,94.05,5,90000,Low Risk
607535,10000,10000,15.95,242.92,4,117000,Low Risk
613479,8000,8000,9.25,255.33,5,33996,Low Risk
615346,9600,9600,14.09,328.53,8,51996,Low Risk
615313,4500,4500,13.35,103.2,10,64800,High Risk
615302,7000,7000,8.88,222.21,3,35000,Low Risk
615260,11200,11050,10.36,358.43,8,72000,Low Risk
612229,3000,3000,5.79,90.99,2,45000,Low Risk
615178,12000,12000,12.23,399.9,1,40500,Low Risk
608312,8000,8000,10.36,259.5,5,45000,Low Risk
615162,10000,6200,5.79,188.03,6,75000,Low Risk
526894,9200,5700,5.79,172.87,3,110000,Low Risk
615139,14000,2225,6.91,68.62,10,52000,Low Risk
615158,3500,3500,5.42,105.56,10,72000,Low Risk
615117,2200,2200,5.42,66.36,2,55000,Low Risk
614368,18000,12650,9.99,268.72,5,110004,Low Risk
615067,15000,15000,17.8,379.28,4,106000,Low Risk
603803,24250,15025,12.61,338.88,1,50000,High Risk
615055,5200,5200,5.42,156.84,8,48000,Low Risk
615038,10000,10000,17.43,250.85,1,90000,High Risk
615036,6000,6000,5.79,181.97,3,40000,Low Risk
614984,12000,7450,6.91,229.73,1,84000,Low Risk
614931,6000,6000,5.79,181.97,10,86304,Low Risk
607161,7200,6375,5.79,193.34,5,60000,Low Risk
614964,14000,14000,12.61,469.09,9,68000,Low Risk
612712,16000,11050,9.99,234.73,2,96000,Low Risk
614943,4750,4750,14.83,164.27,4,25000,Low Risk
614950,8000,8000,9.25,167.04,4,93000,Low Risk
614919,20000,12475,9.99,265,3,80000,Low Risk
614925,13500,13500,12.23,449.88,6,51000,Low Risk
614920,3500,3500,9.99,112.92,7,55000,Low Risk
614859,8000,5300,6.54,162.54,7,65000,Low Risk
614818,6000,6000,15.57,144.55,9,50000,Low Risk
614426,8000,6450,9.62,135.85,1,128000,Low Risk
614849,2500,2500,12.23,83.32,7,40000,High Risk
614831,25000,16950,10.36,549.8,10,140000,Low Risk
614816,5000,5000,5.79,151.64,7,66240,Low Risk
614802,6000,6000,10.36,194.62,2,70000,Low Risk
614791,11000,11000,5.42,331.76,9,140000,Low Risk
614768,12500,12500,8.88,396.8,1,70004,Low Risk
614770,16000,3325,6.54,101.97,4,100000,Low Risk
614758,12000,12000,15.95,291.5,3,43000,Low Risk
603309,12800,12800,16.69,315.99,10,119000,Low Risk
614687,5000,5000,12.61,167.54,10,75000,Low Risk
614596,10000,10000,10.36,324.37,7,45600,High Risk
614675,21000,13750,8.88,436.48,5,70000,Low Risk
614662,4000,4000,12.98,134.74,1,45000,Low Risk
614623,2000,2000,15.2,69.53,5,48000,High Risk
613991,25000,15450,10.36,501.15,5,80000,Low Risk
614599,10000,10000,5.42,301.6,10,96060,Low Risk
614585,4000,4000,9.99,129.05,8,54000,Low Risk
614533,1800,1800,14.09,61.6,10,45600,High Risk
614522,25000,15750,9.25,502.69,3,96000,Low Risk
614506,15000,15000,19.66,394.58,1,55800,High Risk
613908,5000,5000,5.79,151.64,5,27996,Low Risk
614490,6400,6400,13.35,216.73,1,50000,Low Risk
613889,24000,15000,9.62,315.91,10,56000,Low Risk
614470,4000,4000,10.36,129.75,1,30000,Low Risk
614465,9500,9500,14.46,326.82,8,40000,Low Risk
614413,7600,7600,12.23,253.27,7,51000,Low Risk
614319,10000,6575,6.91,202.75,10,150996,Low Risk
614318,14400,9875,13.35,226.46,5,120000,Low Risk
614304,1500,1500,9.62,48.14,2,20004,Low Risk
614290,16000,11125,6.17,215.96,8,59900,Low Risk
614187,20000,12150,8.88,385.69,6,60000,High Risk
613703,9600,7600,10.36,162.83,10,80000,High Risk
614250,5000,5000,12.61,167.54,9,95000,Low Risk
614188,20000,15950,12.61,359.74,5,55000,Low Risk
614206,9000,9000,9.62,189.55,1,30000,Low Risk
613879,4000,4000,12.98,134.74,5,80000,Low Risk
614157,6000,6000,14.46,206.41,3,26500,Low Risk
614130,25000,15975,13.72,369.4,3,100000,High Risk
614058,16000,16000,18.17,407.78,5,65000,Low Risk
614029,3500,3500,6.54,107.34,1,48000,Low Risk
614024,1000,1000,14.46,23.51,5,33276,Low Risk
614022,5000,5000,12.98,168.43,10,41000,High Risk
614000,25000,16225,9.25,517.85,10,85000,Low Risk
613950,20000,2650,6.91,81.72,10,40000,Low Risk
613331,2400,2400,14.46,82.57,9,62400,Low Risk
613898,24250,24250,9.62,510.72,8,74496,High Risk
613876,16000,16000,17.43,401.35,10,55000,High Risk
613849,4800,4800,9.62,154.03,1,86000,Low Risk
613836,23000,15925,10.36,341.19,10,120000,Low Risk
613739,14400,14400,12.23,479.87,4,99996,Low Risk
613827,14000,14000,10.36,299.95,9,61000,Low Risk
613830,18000,18000,14.46,619.23,8,48000,High Risk
